x,y,radius
275.9319915,133.0121747,0.5
334.9534544,132.8530921,0.5
91.34203142,133.4935149,0.5
314.916134,133.5165691,0.5
305.4677424,133.8917937,0.5
169.909985,133.882795,0.5
266.1413508,134.0014553,0.5
51.98419679,134.5420167,0.5
78.50659093,134.716559,0.5
109.7955789,134.3846751,0.5
141.8615956,134.7216525,0.5
239.9703276,134.6896451,0.5
287.0623251,135.1634343,0.5
42.55983933,135.4733268,0.5
294.3157921,135.7272091,0.5
100.0058989,136.0779489,0.5
167.9865174,135.980482,0.5
242.1682956,135.9732827,0.5
105.2475527,136.2106686,0.5
139.7001915,136.1651747,0.5
351.8343462,136.3632569,0.5
378.8735914,136.4024452,0.5
192.5465325,136.6199338,0.5
372.0956819,137.3685228,0.5
34.26806065,137.2456336,0.5
69.23224885,137.6579248,0.5
190.2822913,138.0618972,0.5
214.77473,138.0705033,0.5
298.0431692,138.1530456,0.5
43.42077066,138.518673,0.5
129.4739151,138.5226572,0.5
122.5462112,138.9179254,0.5
21.40052019,139.8835567,0.5
99.7804736,139.6377381,0.5
304.6334823,139.5541749,0.5
338.1294934,139.6946598,0.5
310.2624706,140.0313672,0.5
171.7239485,140.4162733,0.5
293.7970776,140.121331,0.5
396.6720323,140.4421203,0.5
236.1389345,140.8607333,0.5
351.6473863,140.7610903,0.5
94.60685388,141.8356466,0.5
224.2039393,141.21546,0.5
161.4122412,141.5729696,0.5
164.5203857,141.3803415,0.5
334.8013759,141.5799911,0.5
359.5081184,141.5703117,0.5
238.1633919,141.8839365,0.5
362.6131201,142.0895289,0.5
65.89580768,142.5214945,0.5
86.92087659,142.2224739,0.5
50.2270554,142.6664623,0.5
176.2611754,142.6855413,0.5
178.590167,142.7884921,0.5
232.1417042,142.7695475,0.5
316.9107071,142.6551386,0.5
241.8916337,142.9599962,0.5
246.6442957,143.3166111,0.5
264.1308604,143.205978,0.5
267.0095027,142.914431,0.5
294.2422806,142.8535651,0.5
307.7307371,143.1789434,0.5
312.7969336,143.1099352,0.5
56.2612353,143.3404085,0.5
101.4881581,143.2881254,0.5
228.5552522,143.2682608,0.5
324.6611984,143.2646829,0.5
134.0027499,143.7675559,0.5
354.7178914,143.7676086,0.5
320.7724985,144.3163353,0.5
351.6794552,144.1391581,0.5
18.1820583,144.3786462,0.5
54.04849985,144.7924715,0.5
300.1041728,145.1815187,0.5
297.1113391,145.3145761,0.5
42.3220284,145.812115,0.5
82.56082453,145.6776304,0.5
182.474615,145.6523338,0.5
344.6042558,145.8281004,0.5
235.0789584,145.9680414,0.5
315.2617621,145.9814107,0.5
174.1201457,146.4298277,0.5
207.4192283,146.420059,0.5
22.07715532,146.8335655,0.5
74.64041243,146.752993,0.5
92.69441744,146.7559706,0.5
112.6983372,146.6222821,0.5
147.5452205,146.7475559,0.5
227.9872172,146.6214052,0.5
322.3204989,146.9653701,0.5
60.82080952,147.1477886,0.5
105.9778821,147.3453656,0.5
295.2974579,147.2290772,0.5
67.27598294,147.8595313,0.5
156.7534245,147.7912484,0.5
265.4986225,147.9281596,0.5
109.33485,148.1852866,0.5
129.1910422,148.8403724,0.5
141.0073089,148.9061615,0.5
24.38470266,149.4217687,0.5
187.438235,149.2334719,0.5
192.4034572,148.9950447,0.5
302.4301604,149.2599085,0.5
79.49662777,149.89351,0.5
102.7457454,150.2248298,0.5
225.1651699,149.9775742,0.5
319.6865309,149.9966273,0.5
41.07519819,150.5089051,0.5
7.699621938,150.8147783,0.5
55.516207,151.1346003,0.5
122.6764928,151.3018013,0.5
270.6234995,151.0840394,0.5
240.6702414,151.4789534,0.5
369.8628234,151.4684967,0.5
381.0059961,151.4902787,0.5
29.81058892,152.5539919,0.5
96.03064336,152.2498772,0.5
149.2264416,151.6791045,0.5
153.2794437,152.5556438,0.5
222.7325391,152.2327952,0.5
80.19768042,152.7959053,0.5
289.1732798,152.0522388,0.5
317.5524835,152.6887926,0.5
12.51816266,152.9732192,0.5
73.54524195,153.0404585,0.5
112.9136937,153.6415599,0.5
36.66098574,153.8846035,0.5
138.26596,153.703553,0.5
205.346396,153.9036,0.5
98.47575102,154.4059756,0.5
70.85842929,154.442361,0.5
110.8267121,154.9692041,0.5
272.554672,155.0458993,0.5
94.64821149,155.4715502,0.5
121.0143301,155.3123008,0.5
132.3021477,155.3403838,0.5
140.181736,155.2543578,0.5
259.0501126,155.4249466,0.5
268.4193873,155.1979448,0.5
307.4789909,155.3512423,0.5
52.64841746,155.6859341,0.5
225.7808771,156.4297199,0.5
371.2804174,156.4567281,0.5
154.6709519,156.9325867,0.5
242.8931236,156.7077859,0.5
280.1673086,156.7180484,0.5
344.9029005,156.6971566,0.5
287.3489878,157.1632716,0.5
392.2138511,157.2780246,0.5
177.4173665,157.4284054,0.5
2.075904678,158.1479918,0.5
23.48804988,158.1369537,0.5
122.6738966,157.7829635,0.5
229.0318452,158.0790196,0.5
110.1995561,158.1744738,0.5
304.0743571,158.319876,0.5
148.2248235,158.878513,0.5
92.98088554,158.9370552,0.5
128.9399961,159.061941,0.5
131.8700076,158.8824234,0.5
263.349663,158.9161065,0.5
356.2630381,158.9496981,0.5
37.86133673,159.4176737,0.5
54.62169573,159.9536957,0.5
141.1897204,159.7133162,0.5
235.2982236,159.300172,0.5
237.6241999,159.2691291,0.5
80.70034457,159.8789317,0.5
145.1960069,159.9546612,0.5
173.706403,159.8116908,0.5
191.0214231,159.7061898,0.5
310.428774,159.8321296,0.5
210.8657365,159.8562062,0.5
268.8490686,160.3695215,0.5
390.6789298,160.0444805,0.5
182.9052416,160.5276492,0.5
256.9981603,160.7897219,0.5
27.25639361,161.1982622,0.5
110.133289,161.2050358,0.5
176.1573785,161.4334985,0.5
231.708583,161.4251368,0.5
298.6645733,161.4768857,0.5
304.7866289,161.1857906,0.5
307.9526583,161.6555188,0.5
14.52556124,162.1933089,0.5
83.99776091,162.1541836,0.5
103.5753661,162.2524393,0.5
166.2715104,162.1533348,0.5
212.232647,161.5707632,0.5
236.6315236,161.9477627,0.5
141.3731205,162.318093,0.5
113.3634186,163.2392278,0.5
210.7177901,163.4042467,0.5
258.4403311,163.4026497,0.5
350.333895,163.8019138,0.5
30.29421491,164.4944702,0.5
274.6360307,164.4922105,0.5
71.87766566,164.1359054,0.5
249.0692463,164.6455696,0.5
74.95768105,164.7489109,0.5
79.42401474,165.3281727,0.5
236.29581,165.5716465,0.5
263.6469486,165.519643,0.5
42.79079139,165.9487226,0.5
49.56849766,165.9662055,0.5
345.5827751,165.8207069,0.5
368.1794193,165.6460504,0.5
23.79003936,166.6674544,0.5
145.589372,166.9323657,0.5
319.6080642,167.0776582,0.5
115.2192761,167.4737739,0.5
126.1307912,167.1569882,0.5
178.9877837,167.1909445,0.5
29.69418601,167.5531119,0.5
167.1217542,167.5238202,0.5
374.4245565,167.516531,0.5
217.1838648,168.0001228,0.5
343.6584579,167.881643,0.5
79.08524042,168.264402,0.5
138.9801551,168.5774028,0.5
158.7936917,168.3240213,0.5
242.0426117,168.2609693,0.5
294.6887054,168.4545864,0.5
84.94788616,168.6560701,0.5
169.7779902,168.7050932,0.5
173.0584707,168.9075277,0.5
270.7324967,168.6642091,0.5
96.0636455,169.2819429,0.5
390.7771601,168.9791045,0.5
74.32410464,169.5431818,0.5
89.26672989,169.4112714,0.5
45.65861707,169.8515777,0.5
109.9662689,169.785027,0.5
244.2318071,169.8915594,0.5
291.3751252,170.6530209,0.5
256.337454,169.9565655,0.5
377.8480827,170.1410542,0.5
8.467419225,170.782477,0.5
14.12340101,170.9800237,0.5
150.1315619,170.8693055,0.5
78.40126608,171.2438919,0.5
16.78664573,171.7506244,0.5
64.35747509,171.8291994,0.5
256.3692569,171.6770276,0.5
133.9532158,172.6393646,0.5
218.6618833,172.3550205,0.5
76.21085084,172.8244337,0.5
306.7849138,173.0453349,0.5
298.9631648,173.2314741,0.5
392.2977183,173.2467299,0.5
386.8748077,173.5852036,0.5
127.8244737,174.3989025,0.5
233.8926623,174.4673481,0.5
61.77970185,174.6162268,0.5
107.5567629,174.7102583,0.5
37.21263984,174.8041983,0.5
225.3271464,175.1645774,0.5
301.3933853,174.9668167,0.5
139.7219912,175.9043497,0.5
217.2907456,175.8357797,0.5
251.3596527,175.7410153,0.5
288.0761234,175.8889619,0.5
338.6361796,175.6109553,0.5
168.4357288,176.1821871,0.5
298.5968284,176.2046377,0.5
394.2421236,175.9746322,0.5
9.195345139,176.6762726,0.5
44.73341072,176.7767376,0.5
54.31589058,176.2373377,0.5
182.3431806,176.5728058,0.5
14.86198152,176.7266684,0.5
111.2224039,177.3947926,0.5
12.32873144,177.3279473,0.5
77.03233275,177.2946955,0.5
20.96833181,177.6755901,0.5
29.73447068,177.7207314,0.5
253.2368986,177.5840748,0.5
310.3613383,177.7138667,0.5
116.0356996,178.3689814,0.5
36.32358944,178.8893294,0.5
316.6880154,178.8152719,0.5
50.1075503,179.4363957,0.5
369.3983938,179.2993384,0.5
24.97486117,179.5156615,0.5
289.7631871,179.4764711,0.5
8.897047062,180.61707,0.5
356.0021355,179.9886944,0.5
211.3337792,180.4778892,0.5
228.6909348,180.3887489,0.5
215.8363087,180.7194505,0.5
232.0221596,180.7832329,0.5
339.7140704,181.1640314,0.5
39.8772826,181.5045427,0.5
238.9606759,181.5079514,0.5
251.3471535,181.3586464,0.5
101.7153705,182.044892,0.5
258.9996174,181.8584581,0.5
270.7013581,181.5680561,0.5
301.8277889,181.7284329,0.5
104.7913546,182.1421658,0.5
134.2557715,182.1584646,0.5
261.5826041,182.1857823,0.5
94.38304173,182.7887233,0.5
107.0773572,182.4716374,0.5
143.3822253,182.5463691,0.5
146.3152929,182.4443378,0.5
32.84267772,182.9992221,0.5
64.64500877,183.2364635,0.5
123.2352766,183.0855,0.5
246.3372248,182.9587282,0.5
283.803962,182.8645007,0.5
392.6776612,183.0326911,0.5
41.63250522,183.4115514,0.5
211.0284091,183.3661309,0.5
254.7103305,183.1990928,0.5
67.62081629,183.6116707,0.5
348.196591,183.7737312,0.5
15.43940862,184.0265595,0.5
184.6459724,183.9463816,0.5
4.348748625,184.4817966,0.5
342.1701686,184.3431098,0.5
390.0548922,184.3767384,0.5
10.01761849,184.9384494,0.5
69.78945285,184.6581617,0.5
75.52932957,185.3336629,0.5
45.68376841,185.5672498,0.5
100.3867293,185.2785802,0.5
158.211907,185.0616844,0.5
175.7988825,186.1240004,0.5
180.2194146,185.9240819,0.5
208.940871,185.9648143,0.5
223.3889094,186.0348582,0.5
255.4464887,185.7339153,0.5
261.5965114,186.0285959,0.5
302.9254174,185.7908614,0.5
314.4092523,186.433346,0.5
392.5425281,186.1880631,0.5
306.2180418,186.6058745,0.5
41.47961581,187.0620327,0.5
38.94725213,187.4775043,0.5
399.6132369,187.5022072,0.5
27.19985937,188.0050154,0.5
59.25801555,187.9920129,0.5
56.07242012,188.217212,0.5
201.3203435,188.248207,0.5
237.363066,188.2295137,0.5
338.1083343,188.2337133,0.5
395.6732678,188.1803997,0.5
118.2720769,188.5436396,0.5
317.1196091,188.5926532,0.5
359.6669152,188.5525359,0.5
386.4908382,188.6672416,0.5
9.144587779,189.072259,0.5
78.46754734,189.0351874,0.5
288.902344,189.5668318,0.5
297.6454896,189.0590454,0.5
302.1936323,188.8266356,0.5
356.3605072,188.8641711,0.5
364.7488568,188.8875271,0.5
6.516798189,189.1744606,0.5
391.6907148,189.7639922,0.5
32.70684128,190.0232011,0.5
105.3303689,190.416314,0.5
181.5319883,190.3806721,0.5
218.8430334,190.4120158,0.5
250.6624331,190.4688511,0.5
38.13109451,190.9693258,0.5
189.9075215,190.6761889,0.5
245.4363587,190.8294361,0.5
267.4918147,190.6745589,0.5
211.3452511,191.1546222,0.5
292.361703,191.053458,0.5
29.4561267,191.43759,0.5
44.17309667,192.1303903,0.5
214.0680399,191.5853954,0.5
358.1377742,191.3672566,0.5
383.7620009,191.6978189,0.5
40.36399737,191.7864983,0.5
124.3870322,191.8442126,0.5
169.9611176,192.0321541,0.5
319.508467,191.8585779,0.5
174.2552552,192.3617012,0.5
153.0257211,192.8285429,0.5
91.27442605,192.3507463,0.5
220.0451165,193.1896946,0.5
238.7141457,193.1257018,0.5
32.1087266,193.5057382,0.5
98.09528875,193.4565082,0.5
217.7358569,193.8417675,0.5
201.7205421,194.082986,0.5
224.9157278,194.3508484,0.5
399.8008482,193.8538928,0.5
311.2622857,194.619723,0.5
122.4390043,194.8633856,0.5
140.4510348,194.5475833,0.5
155.3438312,194.9552529,0.5
89.16732598,195.1047364,0.5
92.94991024,195.2545361,0.5
262.9138555,195.0251383,0.5
328.3703242,195.5564872,0.5
151.8929351,195.5052406,0.5
295.9467019,195.7150165,0.5
43.53470073,196.1075634,0.5
204.7399752,196.0291,0.5
260.8992524,195.8626873,0.5
293.3841094,196.1637281,0.5
360.341779,195.9077115,0.5
375.8978042,196.2052225,0.5
323.3573079,196.8286768,0.5
352.919103,196.9044325,0.5
141.2301169,196.8897634,0.5
384.399012,197.3459249,0.5
245.8882645,197.5902486,0.5
113.2489224,197.7379279,0.5
153.3284955,197.7084061,0.5
161.7273804,198.0056541,0.5
289.2046873,197.5302283,0.5
58.40665549,198.3829328,0.5
107.7366399,198.3293876,0.5
119.3974817,198.2561516,0.5
173.7387268,198.1239712,0.5
231.8955426,198.1322151,0.5
285.9932217,197.7183893,0.5
330.8204051,198.395661,0.5
374.6371508,198.6995089,0.5
110.2006964,198.8069259,0.5
116.0618245,198.7844749,0.5
209.1460192,198.6055487,0.5
361.5833124,198.6458053,0.5
65.05435733,199.1867883,0.5
128.3677529,199.0014953,0.5
220.0763881,199.0192396,0.5
237.5934153,199.1848521,0.5
254.0833244,199.0064839,0.5
304.6217481,199.1193593,0.5
41.26382735,199.347585,0.5
79.46083705,199.2256983,0.5
277.1834714,199.1166471,0.5
381.6943288,199.5638148,0.5
136.8757718,200.1892939,0.5
316.070921,200.1314098,0.5
275.6650765,200.2716918,0.5
74.14965898,201.0543085,0.5
160.5405907,201.0411227,0.5
206.9397275,201.0791377,0.5
365.4729648,201.2228229,0.5
212.2756493,201.7187227,0.5
264.921205,201.6472029,0.5
342.987465,201.7955189,0.5
385.1143709,201.749426,0.5
91.49430164,202.2128608,0.5
286.9277933,202.6155283,0.5
376.4859197,202.6118405,0.5
122.5638096,202.9794104,0.5
45.4408608,203.6808285,0.5
49.33626962,203.422637,0.5
174.6081291,203.5793223,0.5
199.8981833,203.351307,0.5
240.3661007,203.6094029,0.5
7.213536714,203.9007959,0.5
37.35207223,203.8388004,0.5
56.78808136,203.8111802,0.5
112.7238331,204.0437898,0.5
155.3875456,203.79859,0.5
59.48507705,204.7275738,0.5
203.1955507,204.5455043,0.5
229.0827345,204.4750273,0.5
18.85388957,205.1132838,0.5
128.1053831,204.9244371,0.5
243.9955365,204.8483393,0.5
71.26093528,205.3425617,0.5
253.6230393,205.3668065,0.5
120.0867736,205.7387438,0.5
364.697609,205.5958203,0.5
389.9028177,206.262422,0.5
394.2743855,206.2121582,0.5
62.73803319,206.8248222,0.5
274.149581,206.7133844,0.5
310.6956662,207.0321138,0.5
318.42513,206.9126943,0.5
363.1435041,206.533261,0.5
49.01581431,207.3439362,0.5
97.14942842,207.2575706,0.5
251.6116578,207.1843255,0.5
123.8295996,207.6370076,0.5
182.649443,207.4748218,0.5
303.1089212,207.927449,0.5
306.4569212,207.727054,0.5
314.1655756,207.5517432,0.5
39.51448208,208.0756058,0.5
132.7252581,208.1844901,0.5
157.5214599,208.0751097,0.5
218.9723617,208.0834087,0.5
245.6239016,208.4580038,0.5
22.47850774,208.8240281,0.5
70.74390891,208.7811594,0.5
370.6831308,208.8083336,0.5
5.534018449,209.217624,0.5
26.89754125,209.2871652,0.5
55.1877467,209.5842891,0.5
58.92533724,209.5205255,0.5
129.7821779,209.3873845,0.5
324.567945,209.3614086,0.5
91.63914192,210.1698363,0.5
119.0847352,210.1687515,0.5
159.4357045,210.0881031,0.5
258.9833706,210.1189612,0.5
124.1321257,210.7029871,0.5
85.04698343,210.8856107,0.5
157.1777262,210.9961618,0.5
247.8531676,210.8089863,0.5
78.98647202,211.4798876,0.5
168.9611314,211.3056832,0.5
234.9391319,211.1683049,0.5
70.33725245,211.6965397,0.5
132.954936,211.5440045,0.5
315.5585448,212.3184702,0.5
163.3433465,212.9302914,0.5
117.6969399,213.2693938,0.5
174.5409858,213.0742043,0.5
263.7835271,213.331056,0.5
354.0463638,213.0034396,0.5
53.28791389,213.6273867,0.5
131.0445605,213.5535311,0.5
227.068101,213.1724081,0.5
240.4110573,213.4169972,0.5
1.192167912,213.8816131,0.5
47.64946824,214.0093409,0.5
57.22382981,214.1020747,0.5
308.3939037,213.8440193,0.5
9.921459865,214.3163449,0.5
141.3211648,214.154375,0.5
272.5744209,213.619403,0.5
335.7949836,214.7851584,0.5
279.6402466,215.1520925,0.5
29.17562266,215.4929568,0.5
305.1368566,215.4199899,0.5
146.4705587,215.982907,0.5
42.39302197,216.3149465,0.5
158.5823692,216.0328997,0.5
311.827294,216.289148,0.5
358.7221572,216.2962754,0.5
53.88820135,216.6684501,0.5
330.1988958,216.9080398,0.5
394.8666494,217.0208264,0.5
10.17997313,217.3729067,0.5
237.0109557,217.4223934,0.5
56.40963755,217.8479341,0.5
89.50306942,217.8547311,0.5
376.3299695,217.6071333,0.5
322.2631307,218.1245315,0.5
99.74927233,218.2971862,0.5
166.2368952,218.3699841,0.5
208.2797854,218.3476316,0.5
229.311185,218.5825853,0.5
7.073021836,218.8023272,0.5
283.7803216,218.8607562,0.5
3.936615847,219.4013953,0.5
43.17768947,219.2298547,0.5
105.4403716,219.1390177,0.5
248.6009277,219.2470102,0.5
325.9139082,219.2850756,0.5
234.3874161,219.5411027,0.5
257.2995355,218.9901527,0.5
69.63523849,219.9368202,0.5
364.5355067,220.0915646,0.5
269.7992589,220.3220329,0.5
34.49686604,220.5701271,0.5
200.6593586,220.9665981,0.5
277.2193638,221.1492998,0.5
349.666439,221.0611338,0.5
356.4077832,220.8952151,0.5
153.03493,221.3717523,0.5
258.3720893,221.1859172,0.5
389.0318274,221.4350957,0.5
44.89173569,221.7413732,0.5
338.196599,221.9423669,0.5
344.9807676,222.1536637,0.5
110.9413081,222.6537165,0.5
205.7432016,222.413791,0.5
247.5491028,222.9722087,0.5
370.1740201,222.8728043,0.5
385.0627064,222.784897,0.5
380.8424515,223.2067407,0.5
327.6031871,223.6091599,0.5
242.4164822,224.1284173,0.5
114.1659147,224.6459991,0.5
266.577145,224.267451,0.5
19.8946368,224.7015286,0.5
84.82647318,224.8364097,0.5
355.8943641,224.9264491,0.5
141.1714939,225.1980239,0.5
165.2663374,225.0455828,0.5
250.4930562,225.2848047,0.5
279.9109606,225.0875776,0.5
303.1098605,224.9855983,0.5
292.5487789,225.4532722,0.5
230.4137961,226.7757275,0.5
0.4066493499,226.3286774,0.5
143.4362152,226.2480151,0.5
325.6185244,226.4594335,0.5
86.3930022,226.8153253,0.5
162.4959443,226.7970458,0.5
237.7573468,226.7936228,0.5
243.6153442,226.675319,0.5
33.01492984,227.151748,0.5
135.4482483,227.060051,0.5
146.0870694,227.1810254,0.5
100.7544756,227.3741837,0.5
124.4695471,227.4023405,0.5
113.6323492,227.8839913,0.5
14.89420926,228.4321217,0.5
258.0758162,228.6022495,0.5
60.9107222,228.8404799,0.5
82.23640467,228.9996326,0.5
93.76286264,229.135626,0.5
282.012592,228.719274,0.5
211.8584061,229.0571391,0.5
214.2159846,229.3454435,0.5
10.96264561,229.646998,0.5
18.07526796,230.2041293,0.5
102.5298738,230.3073328,0.5
201.2619659,230.5910787,0.5
239.3533966,230.7170053,0.5
271.9810088,230.9825361,0.5
391.9248094,230.7771958,0.5
277.9240316,231.1068871,0.5
317.9091877,231.1397704,0.5
325.4622675,231.1386163,0.5
88.4632044,231.06628,0.5
335.8844713,231.296351,0.5
123.895943,231.7965015,0.5
160.0909341,232.0388883,0.5
211.7145369,232.0172007,0.5
280.2037686,231.721136,0.5
298.7767898,231.5811961,0.5
393.7404756,232.3846316,0.5
9.678248881,232.9578821,0.5
133.7103966,232.9781647,0.5
141.1163709,233.2258814,0.5
231.9333312,233.3247846,0.5
342.8580841,233.3605935,0.5
387.3984999,233.4350376,0.5
20.91994606,233.711366,0.5
330.4429953,233.7283157,0.5
120.9764817,234.2555623,0.5
298.5596455,233.7935699,0.5
318.6340898,234.0970902,0.5
7.190734678,234.6734308,0.5
69.50015745,234.4036615,0.5
137.2753032,234.9931584,0.5
212.3769736,234.8900394,0.5
255.4680727,234.8949125,0.5
37.4781021,235.3660442,0.5
225.9119492,235.3927548,0.5
262.1816291,235.3079221,0.5
276.3236729,235.5618786,0.5
239.8784561,235.9939028,0.5
341.7462647,236.1315472,0.5
32.97003319,236.4568674,0.5
56.45466879,236.4486329,0.5
195.2388884,236.4712242,0.5
9.309649048,236.8377358,0.5
306.7506803,236.7649787,0.5
91.19468051,237.0377076,0.5
141.5730166,237.1073343,0.5
249.2386308,237.2398922,0.5
253.4817342,237.1692833,0.5
303.663052,237.0766239,0.5
324.5832704,237.2428157,0.5
138.2455216,238.016439,0.5
212.7102804,237.9224727,0.5
224.3153523,237.7440257,0.5
397.6153922,237.6814878,0.5
193.2692944,238.5141511,0.5
370.018395,238.6361614,0.5
373.367495,238.7319701,0.5
25.22449552,239.0284812,0.5
110.0236314,238.9828951,0.5
149.3630042,238.9175725,0.5
205.1774742,238.847996,0.5
331.7877375,238.8388505,0.5
359.5385325,238.8514532,0.5
52.95474504,239.6573442,0.5
121.8801749,239.2786208,0.5
5.14621703,240.2638616,0.5
244.5428512,240.0732631,0.5
376.6047172,239.9980424,0.5
104.8839592,240.3924242,0.5
398.8800855,240.3039429,0.5
10.70725909,240.8704675,0.5
266.088082,240.90888,0.5
37.01198225,241.0903546,0.5
76.36402058,241.4250233,0.5
301.5949504,241.7439708,0.5
92.46184494,242.0090165,0.5
307.4509031,242.1326096,0.5
117.2653716,243.0688163,0.5
149.4630079,242.3018476,0.5
211.9145521,242.5383022,0.5
205.0797604,242.5603713,0.5
315.1187168,242.5446399,0.5
44.2496276,243.0024774,0.5
244.4808185,243.2111783,0.5
359.4123312,243.0982665,0.5
374.7778526,242.9529327,0.5
4.059926009,243.6535655,0.5
284.8772449,243.4206084,0.5
287.164562,243.3832773,0.5
303.3230352,243.481887,0.5
8.792913004,243.753659,0.5
99.74847572,243.8153642,0.5
168.5965865,243.7290041,0.5
333.6802417,243.8959667,0.5
179.3265301,244.2524938,0.5
202.1169295,244.1108093,0.5
81.65981649,244.7849251,0.5
210.2241433,244.6858874,0.5
340.8465227,244.469402,0.5
363.1549687,244.4025902,0.5
399.7526757,244.5077966,0.5
230.0477902,244.9153698,0.5
357.3561723,245.4188874,0.5
24.70029147,246.0875467,0.5
116.5542537,246.3010625,0.5
99.6339394,246.4984814,0.5
31.9136689,246.8076529,0.5
73.76316695,247.5361221,0.5
96.15185594,247.3300678,0.5
127.6314766,247.3793998,0.5
251.3545733,247.2909777,0.5
157.2367036,247.4669424,0.5
176.6550895,247.7005019,0.5
301.6967172,247.4501313,0.5
198.0530149,247.917714,0.5
77.0741179,248.3468837,0.5
101.7565068,248.3697513,0.5
159.4769264,248.4390207,0.5
41.63705428,248.8331051,0.5
98.05618732,249.1500024,0.5
254.3096291,248.8794872,0.5
266.8073136,248.3208955,0.5
275.9905045,248.9773189,0.5
362.1665696,248.5158281,0.5
273.406528,249.2833596,0.5
321.532731,249.2924564,0.5
278.0715554,249.7231939,0.5
214.3743268,250.0743353,0.5
267.1893177,250.3188816,0.5
70.39155255,250.4775193,0.5
135.2545846,250.5763292,0.5
194.3884451,250.4760672,0.5
103.5457519,251.0335665,0.5
145.2537597,250.889168,0.5
184.7005336,250.9992354,0.5
271.3251319,250.8290568,0.5
332.0707769,251.1163523,0.5
30.15819425,251.6391117,0.5
42.05015046,251.8191453,0.5
60.66582098,251.5296365,0.5
72.58619323,251.6950733,0.5
320.2763147,251.6222806,0.5
62.96298056,251.4266666,0.5
83.64393094,252.1383898,0.5
112.1695877,252.1094811,0.5
204.5286575,252.013865,0.5
67.36149348,252.7106882,0.5
78.27445668,252.3803346,0.5
160.0666718,252.4063182,0.5
10.04536504,252.9710627,0.5
17.03988236,252.7461185,0.5
394.513581,252.6782593,0.5
6.438794119,253.3958388,0.5
101.3615299,253.282175,0.5
136.9672367,253.1997246,0.5
348.4853664,253.1838835,0.5
351.886619,252.9844929,0.5
333.7018158,253.4006307,0.5
364.9638426,253.6338518,0.5
115.9772906,253.934104,0.5
211.3085405,253.7886545,0.5
327.9293034,253.9734356,0.5
177.7797173,254.260761,0.5
14.84684485,254.8234283,0.5
82.46261103,254.8042369,0.5
121.0255475,254.5721196,0.5
167.286019,255.077515,0.5
199.6160351,255.1311966,0.5
202.5854848,255.0645872,0.5
287.185268,255.0318473,0.5
303.0575187,255.2188594,0.5
309.3453715,254.9715959,0.5
29.23741731,255.3857944,0.5
107.4055749,255.3763267,0.5
99.87925411,255.9072426,0.5
159.4029556,255.9794482,0.5
56.66520872,256.6677269,0.5
324.3286315,256.5507408,0.5
334.1398259,256.4060252,0.5
109.6629631,256.7479312,0.5
116.7497937,256.9830223,0.5
130.2137986,256.9056067,0.5
135.6992554,256.8574799,0.5
212.3810344,256.9543622,0.5
290.6405041,256.870427,0.5
124.5203762,257.1604817,0.5
294.743974,257.1734718,0.5
4.983513841,257.6880034,0.5
280.5586595,258.1142653,0.5
339.981075,257.9303148,0.5
161.6131719,258.1472719,0.5
185.408064,258.2480349,0.5
292.6523432,258.4983801,0.5
376.2493671,258.3088275,0.5
322.3383012,258.7142628,0.5
385.8980288,260.2995426,0.5
238.416156,259.5993908,0.5
351.9340935,259.6921336,0.5
80.70125685,259.7867663,0.5
89.17956416,260.025938,0.5
126.8090262,259.8232045,0.5
287.5776884,259.813708,0.5
268.0666823,260.4107091,0.5
338.6291264,260.1945711,0.5
57.32035612,260.684391,0.5
181.4529985,260.6228229,0.5
0.6069336624,260.9518196,0.5
219.1185293,260.8115295,0.5
123.9631777,261.5155819,0.5
347.564115,261.3591279,0.5
259.4141326,261.8807447,0.5
308.4368238,261.3768934,0.5
365.5398679,262.2161938,0.5
255.421069,262.3758363,0.5
375.1535065,262.4779178,0.5
141.3433872,262.8922914,0.5
165.7773957,263.8305313,0.5
201.7533922,263.7492944,0.5
266.1049848,263.5461771,0.5
324.010395,263.719848,0.5
2.594270425,264.3687075,0.5
25.73615299,263.9976547,0.5
75.99424843,264.3432977,0.5
125.5592249,264.6947993,0.5
58.29197903,265.1684677,0.5
92.66191914,265.0541309,0.5
33.99976309,265.5517605,0.5
99.08122049,265.4969339,0.5
111.4641327,265.4204488,0.5
169.9779505,265.6049574,0.5
78.47184832,266.0161591,0.5
205.9572399,266.2086251,0.5
228.7074883,266.2058513,0.5
317.3566472,266.5481011,0.5
4.28237345,267.1535575,0.5
147.759913,266.9488623,0.5
244.7430884,267.122892,0.5
298.4631795,266.8337693,0.5
347.8178063,267.0050942,0.5
29.96040222,267.3290618,0.5
391.3244475,267.6060527,0.5
122.7256634,267.6218164,0.5
282.0935202,267.8773219,0.5
26.56690096,268.1900101,0.5
69.56156554,268.5155442,0.5
81.08866898,268.4664861,0.5
111.9719809,268.5545598,0.5
114.3889397,268.6491468,0.5
204.564498,268.5743902,0.5
294.6880847,268.2503468,0.5
145.6488967,269.018463,0.5
78.37223905,269.2344524,0.5
162.327752,269.183948,0.5
193.6995593,269.3156935,0.5
17.20648291,269.565692,0.5
98.95776492,270.1586189,0.5
199.3372742,270.0637346,0.5
315.9805501,269.8463562,0.5
13.43868223,270.5815577,0.5
64.86188403,270.4651981,0.5
88.72295368,270.3072446,0.5
36.28326217,270.5123374,0.5
186.49764,270.1541208,0.5
